name,brand,quantity,generic_name,image_url,categories,labels,allergens,nutriscore,nova_group,ecoscore,origins
Datteln. getrocknete,Naturlieblinge,200 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:dried-products|en:fruits-based-foods|en:dried-plant-based-foods|en:dried-fruits,de:getrocknete-datteln,,,,,Tunesien
Italienische Haselnusskerne,Alesto,200 g,Nüsse,https://images.openfoodfacts.org/images/products/405/648/911/3584/6.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:salty-snacks|en:nuts-and-their-products|en:nuts|en:hazelnuts,,en:nuts,a,3,d,Italien
Mini Christstollen mit Rosinen,K Winter Edition,200 g,Kuchen,https://images.openfoodfacts.org/images/products/410/154/077/5017/4.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:festive-foods|en:christmas-foods-and-drinks|en:cakes|en:stollen,,en:gluten,e,4,,
Rios Premium Fürst-Pückler-Art,RIOS,1000ml,Eis,https://images.openfoodfacts.org/images/products/20168667/1.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|de:eiscreme,,en:milk,d,4,b,
Tagliatelle Kräuterrahm-Champignon,Aldi,750g,,https://images.openfoodfacts.org/images/products/406/145/804/1874/7.400.jpg,en:frozen-foods|en:meals|en:pasta-dishes|de:gefrohrene-fertiggerichte,en:german-agricultural-society|en:vegetarian|en:gold-medal-of-the-german-agricultural-society|en:2021-gold-medal-of-the-german-agricultural-society|en:contains-alcohol|en:european-vegetarian-union|en:european-vegetarian-union-vegetarian|en:no-flavors|de:ohne-zusatz-von-geschmacksverstärkern,en:celery|en:gluten|en:milk,c,4,,
Weinblätter - Oriental,Aldi,200 g,,https://images.openfoodfacts.org/images/products/406/146/185/7219/2.400.jpg,en:meals|en:stuffed-vine-leaves,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:made-in-bulgaria|en:nutriscore|en:nutriscore-grade-c,en:celery|en:soybeans,c,4,,
Mini-Panettone,Gourmet Finest Cuisine,100g,Brioche,https://images.openfoodfacts.org/images/products/406/145/812/3372/4.400.jpg,en:snacks|en:sweet-snacks|en:sweet-pastries-and-pies|en:viennoiseries|en:brioches|en:panettone,,en:eggs|en:gluten|en:milk,e,4,b,ita
Zitrone Mango,Eiszeit,340 g / 450 ml,Eis,,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|en:ice-cream-tubs,,en:milk,c,4,b,
Frische Eier aus bodenhaltung,Schüttler,6pcs,Eier,,en:farming-products|en:eggs|en:chicken-eggs|en:fresh-eggs,,,,,d,
La piadina sfogliatissima,Loriana,350 g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:flatbreads|en:piadina,en:no-gmos|en:no-preservatives|en:green-dot,en:gluten,d,4,,
Pesto Chilli Knoblauch,Aldi,180g,Soße,,en:condiments|en:sauces|en:pestos|en:red-pestos,,,d,,d,
Röst-zwiebeln,Kania,,,https://images.openfoodfacts.org/images/products/24273084/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:condiments|en:vegetables-based-foods|en:culinary-plants|en:onions-and-their-products|en:onions,,,,,a,
Bio Frischkäse,Milbona,160 g,Frischkäse,https://images.openfoodfacts.org/images/products/500/164/801/4133/4.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,en:no-gluten|en:organic|en:eu-organic|de:eg-öko-verordnung|en:bioland,en:milk,d,3,c,
Pasta-Sauce - getrocknete Tomaten,Aldi,400g,Nudelsoße,https://images.openfoodfacts.org/images/products/406/145/828/8972/3.400.jpg,en:condiments|en:sauces|en:pasta-sauces|en:tomato-sauces,en:vegetarian|en:no-preservatives|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:made-in-germany|en:no-flavors|en:no-flavour-enhancer,,c,,a,"Österreich,Europäische Union"
Mühlen Mett Zwiebelmettwurst,Rügenwalder Mühle,100g,Aufstrich,,en:meats-and-their-products|en:spreads|en:meats|en:prepared-meats|en:sausages|de:lebensmittel|de:zwiebelmettwurst,en:green-dot|en:institut-fresenius,,e,4,,Deutschland
Traungold Käse,Schärdinger,150g,Käse,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|de:käse-in-scheiben,,en:milk,d,,d,
Bio-Blaumohn,Spar,200g,,https://images.openfoodfacts.org/images/products/910/000/082/5137/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:seeds,,,,,,
Schmand 24 % Fett,Родная деревня,375 g,Sahne,https://images.openfoodfacts.org/images/products/426/016/854/6758/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:creams|en:fermented-creams|en:sour-creams,,,d,,b,
China Gemüse,All Seasons,750 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:frozen-foods|en:vegetables-based-foods|en:frozen-plant-based-foods|en:frozen-vegetables,en:vegetarian|en:vegan|en:nutriscore,en:gluten|en:soybeans,a,3,,
Miesmuscheln,Italiamo,100 g,,https://images.openfoodfacts.org/images/products/405/648/944/3254/1.400.jpg,en:seafood|en:canned-foods|en:mollusc|en:mussels|en:canned-mussels,en:responsible-aquaculture|en:responsible-aquaculture-asc,de:98-miesmuschelfleisch,,4,c,Italien
Kartoffel-CHIPS,Gaus-Lütje,90g,Kartoffelchips,https://images.openfoodfacts.org/images/products/426/020/284/1382/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps,en:pgi,,,,b,
Extra Pfirsichmarmelade,Schwartau,340 g,Aufstrich,https://images.openfoodfacts.org/images/products/401/180/080/1212/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:breakfasts|en:spreads|en:fruits-based-foods|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:peach-jams,en:no-gluten|en:vegetarian|en:vegan,,d,4,a,
Zum Schmelzen,Bedda,,,https://images.openfoodfacts.org/images/products/405/692/400/2602/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:dairy-substitutes|en:vegan-products|en:cheese-substitutes|en:sliced-cheese-substitutes,en:no-gluten|en:vegetarian|en:no-preservatives|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,e,4,d,
Vegane Grillwürstchen,BioBio,200 g,,https://images.openfoodfacts.org/images/products/431/626/862/9645/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:meat-alternatives|en:meat-analogues,en:german-agricultural-society|en:organic|en:vegetarian|en:eu-organic|en:gold-medal-of-the-german-agricultural-society|en:vegan|en:2020-gold-medal-of-the-german-agricultural-society,,d,,,
Maizmehl,Naturelo,1000g,Mehl,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:flours|en:cereal-flours|en:cornmeal,en:no-gluten|en:no-gmos|en:source-of-fibre|en:high-fibres,,a,1,a,Mexico
Nudelsnack Bolognesesauce,Norma,60g,,https://images.openfoodfacts.org/images/products/20228453/1.400.jpg,en:meals,,en:eggs|en:gluten|en:milk|en:soybeans,,4,,Deutschland
Friesen Futter ungeschwefelt,Meienburg,,Nüsse,https://images.openfoodfacts.org/images/products/400/979/000/7929/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts,,en:nuts,d,3,,
Honig-Dinkel,Rewe Bio,250g,,https://images.openfoodfacts.org/images/products/438/884/405/0822/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:breakfast-cereals|en:cereal-grains,en:organic|en:eu-organic|de:eg-öko-verordnung|en:naturland,en:gluten,c,3,c,
Himbeeren in Milchschokolade,Schofrulade,130 g,Bonbons,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons|de:schokolierte-früchte,,en:milk|en:soybeans,e,4,,
Frühlingsrollen - Huhn,Edeka,2pcs,,https://images.openfoodfacts.org/images/products/431/159/646/7174/2.400.jpg,en:meals|en:spring-rolls,,en:eggs|en:gluten|en:soybeans,c,4,c,
Milka Weihnachtsmann - Nuss,MILKA,,Schokolade,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:chocolate-molds|en:chocolate-sculptures|en:chocolate-santa-clauses,,,,,,
Sanuki Udon,Sanyo Foods,1pcs,Nudeln,https://images.openfoodfacts.org/images/products/458/011/317/7500/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:pastas|en:udon,,,,,,
Lachgummi Milchbubis,Nimm2,225g,Gummibärchen,https://images.openfoodfacts.org/images/products/401/440/091/9080/5.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:gummi-candies,,en:milk|de:glukosesirup,e,4,,Deutschland
Delikatess-Rahmsauce,Lemar,44 g,Soße,https://images.openfoodfacts.org/images/products/29021031/6.400.jpg,en:condiments|en:sauces|en:groceries,en:no-colorings,en:celery|en:gluten|en:soybeans,c,4,,
Dinkel Fadennudeln,,500g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products,,,,,,
Datteln softfrüchte,Schneekoppe,250 g,Obst,https://images.openfoodfacts.org/images/products/406/145/809/8243/4.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:dried-products|en:fruits-based-foods|en:dried-plant-based-foods|en:fruits|en:dried-fruits|en:dates,en:organic|en:eu-organic|de:eg-öko-verordnung|fr:algerie-ou-tunisie,,d,1,b,
Perl-Couscous,Müller's Mühle,400 g,,https://images.openfoodfacts.org/images/products/400/028/600/2893/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:groats|en:wheat-groats|en:bulgur,de:müller-s-mühle,en:mustard,a,,,"Deutschland,lllllll"
Ciabatta-Salami,Willmann,1pcs,Wurst,https://images.openfoodfacts.org/images/products/400/195/621/3410/5.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:cured-sausages|en:pork-and-its-products|en:pork|en:salami|en:pork-salami,,,e,3,d,Allemagne
Heisse Tasse Kartoffelcreme Suppe,Erasco,3pcs,Suppe,https://images.openfoodfacts.org/images/products/401/330/003/4879/11.400.jpg,en:dried-products|en:meals|en:dried-products-to-be-rehydrated|en:soups|en:dried-meals|en:dehydrated-soups,,en:celery|en:gluten|en:milk,,4,,
Maxi Eis,K-Classic,432 g,Eis,,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|en:ice-cream-bars|en:ice-cream-bars-coated-with-chocolate,en:rainforest-alliance,en:milk|en:nuts,e,4,a,
Geröstete gelbe Kichererbsen,Meray,,Kichererbsen,https://images.openfoodfacts.org/images/products/86805780/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:chickpeas,,,,,a,
Lübecker Edel-Marzipan Eier Zartbitter,Carstens,125 g,,https://images.openfoodfacts.org/images/products/20540623/2.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies,,en:nuts|en:soybeans,e,4,,
Weiße Schokolade Creme,Brinkers,270g,Aufstrich,,en:breakfasts|en:spreads|en:sweet-spreads,en:green-dot,,e,,,
Meal Quick Geflügelburger,Meal Quick,2 x 150 g = 300 g,,https://images.openfoodfacts.org/images/products/413/250/007/3928/1.400.jpg,en:sandwiches|en:hamburgers,en:german-agricultural-society|en:gold-medal-of-the-german-agricultural-society|en:2016-gold-medal-of-the-german-agricultural-society,en:eggs|en:gluten|en:milk|en:mustard|en:sesame-seeds,d,4,,
Gratinkäse - Der Leichte,Hofburger,250 g,Reibekäse,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:grated-cheese,en:no-gmos|de:ohne-gentechnik|de:unter-schutzatmosphäre-verpackt,en:milk,d,,d,
Mohnstreuselkuchen,Confiserie Firenze,1250g,,https://images.openfoodfacts.org/images/products/40899220/6.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:frozen-foods|en:pastries|de:mohnkuchen|de:streuselkuchen|de:tiefkuhlkuchen,en:sustainable|en:sustainable-palm-oil|en:roundtable-on-sustainable-palm-oil,en:eggs|en:gluten|en:milk,,4,,
Fruchtbärchen,Sonnentor,,Gummibärchen,https://images.openfoodfacts.org/images/products/900/414/500/9714/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:gummi-candies|en:gummy-bears,,,e,4,b,
Halbe Gelbe Schälererbsen,Davert,500g,Erbsen,https://images.openfoodfacts.org/images/products/401/933/943/7100/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:peas,en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:the-vegan-society,,a,,,
Zart Bitter Schokolade,Meybona,100 g,Zartbitterschokolade,https://images.openfoodfacts.org/images/products/430/572/007/6004/3.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:dark-chocolates,en:fair-trade|en:organic|en:vegetarian|en:eu-organic|en:fairtrade-international|en:vegan|en:fsc|en:fsc-mix,,e,3,c,
Fruity Duo Crazy Cassis Be Me Berry Großtafel,Ritter Sport,218 g,Vollmilchschokolade,https://images.openfoodfacts.org/images/products/900/642/166/3115/1.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:milk-chocolates|en:filled-chocolates|en:filled-milk-chocolates,,,,,e,
XL Bratwurst,Meatless Farm,3 pcs / 225 g,Wurst,https://images.openfoodfacts.org/images/products/506/062/640/4458/3.400.jpg,en:plant-based-foods-and-beverages|en:meats-and-their-products|en:meats|en:prepared-meats|en:meat-alternatives|en:sausages|en:meat-analogues|en:vegetarian-sausages|de:vegan,en:no-gluten|en:vegetarian|en:no-artificial-flavors|en:source-of-fibre|en:source-of-proteins|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:fsc|en:fsc-mix|en:high-proteins|en:nutriscore|en:nutriscore-grade-b,,c,4,a,"Europäische Union,Nicht-Europäische Union"
Bio-Schoko-Knuspermüsli,Naturgut,500 g,Müsli,https://images.openfoodfacts.org/images/products/22062932/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:chocolate-cereals|en:mueslis|en:crunchy-mueslis|en:mueslis-with-chocolate|en:crunchy-mueslis-with-chocolate,en:organic|en:naturland|en:nutriscore|en:nutriscore-grade-c,en:gluten|en:milk,c,3,b,
Tropical Hörnchen,eismann,720 ml / 450 ge,Eis,https://images.openfoodfacts.org/images/products/405/969/900/8442/2.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|en:ice-cream-cones,,en:eggs|en:gluten|en:milk|en:soybeans,,4,b,
High-Protein-Mousse Vanillegeschmack,Milsani,200 g,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fromages-blancs-petit-suisses-and-skyr|en:petits-suisses,en:low-or-no-fat|en:low-fat|en:made-in-germany|en:no-added-sugar|en:no-lactose|en:nutriscore|en:nutriscore-grade-a,en:milk,a,4,b,
Schoko&Keks Sticks,Penny,90 g,Kekse,https://images.openfoodfacts.org/images/products/21608384/3.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:chocolate-biscuits|en:stick-biscuits-covered-with-chocolate,en:vegetarian|en:fair-trade|en:fairtrade-international|en:european-vegetarian-union|en:european-vegetarian-union-vegetarian|en:nutriscore|en:nutriscore-grade-d,en:gluten|en:milk|en:soybeans,e,4,d,
Bio Schinkenwürfel,Biogreno,,Schinken,https://images.openfoodfacts.org/images/products/401/548/101/2226/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:hams,,,e,,,
Veganes Geliermittel,DmBio,6g,,https://images.openfoodfacts.org/images/products/406/644/739/5440/2.400.jpg,en:plant-based-foods-and-beverages|en:dairy-substitutes,en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,a,4,,
Ritter Sport Himbeer Vanille,Ritter Sport,100 g,Vollmilchschokolade,https://images.openfoodfacts.org/images/products/400/041/701/6003/4.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:milk-chocolates|en:filled-chocolates|en:filled-milk-chocolates,en:green-dot|en:natural-flavors,en:gluten|en:milk|en:soybeans,e,4,e,
Penne aus Roten Linsen,REWE Bio,250g,,https://images.openfoodfacts.org/images/products/433/725/610/4630/4.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pflanzliche-lebensmittel-und-getranke,en:organic|en:eu-organic|de:eg-öko-verordnung|en:nutriscore|en:nutriscore-grade-a,,a,1,,
Bunt gragierte Schokolinsen,Hofgut,,,https://images.openfoodfacts.org/images/products/430/620/535/7328/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries,,,e,,,
Minis - Schokospaß,Ritter Sport,"150 g (9 x 16,66 g)",Schokolade,https://images.openfoodfacts.org/images/products/400/041/711/6802/1.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates,en:fsc|en:fsc-mix|en:green-dot|en:rainforest-alliance|en:rainforest-alliance-cocoa,en:milk|en:soybeans,,4,,
Tafel-Meerrettich,Lutz,200 g,,https://images.openfoodfacts.org/images/products/40489216/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:culinary-plants|en:grated-horseradish|en:groceries,,en:milk|en:mustard,b,4,,
Double Side Chips Paprika-Geschmack,Clarkys,175 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/431/626/850/6519/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:paprika-crisps,,,,,b,
Chicken Nuggets Poulet,Coop,11pcs,Hähnchen,,en:meats-and-their-products|en:meat-preparations|en:meats|en:chicken-and-its-products|en:poultries|en:chicken-preparations|en:breaded-products|en:chickens|en:breaded-chicken|en:poultry-nuggets|en:chicken-nuggets,,,d,,e,
Landliebe Joghurt mild,Landliebe,500 g,Joghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts,,,,,,Deutschland
Pfefferonen griechisch,Edeka,125g,Gewürzgurken,https://images.openfoodfacts.org/images/products/431/150/161/1180/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:condiments|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:vegetables|en:canned-vegetables|en:plant-based-pickles|en:spices|en:peppers|en:pickled-vegetables|en:green-peppers|en:sweet-peppers|en:pickled-peppers|en:canned-peppers,,de:kaliummetabisulfit,,4,a,
Schwarze Herrenschokolade pour Messieurs,Stollwerck,124 g,Bonbons,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons|en:assorted-chocolate-candies,,en:milk|en:nuts|en:soybeans,e,4,,
Rahmkäse extra cremig,Gutes Land,150 g,Käse,https://images.openfoodfacts.org/images/products/479/626/869/0119/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses,en:no-gmos|de:ohne-gentechnik|en:nutriscore,en:milk,d,3,d,
Peperoncini mild-pikant,Dittmann,125 g,Gewürzgurken,https://images.openfoodfacts.org/images/products/400/223/981/8100/5.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables|en:pickled-peppers,,,d,4,,
